id,unit_id,order_index,title,objetivo,default_lessons
248,51,1,Vírus e bactérias,"Compreender, analisar e aplicar os conceitos relacionados a vírus e bactérias, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
249,51,2,Protozooses e verminoses,"Compreender, analisar e aplicar os conceitos relacionados a protozooses e verminoses, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
250,51,3,Imunologia (noções),"Compreender, analisar e aplicar os conceitos relacionados a imunologia (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
251,51,4,Vacinas e prevenção,"Compreender, analisar e aplicar os conceitos relacionados a vacinas e prevenção, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
252,51,5,Saneamento básico,"Compreender, analisar e aplicar os conceitos relacionados a saneamento básico, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
253,52,1,Sistemas digestório e respiratório,"Compreender, analisar e aplicar os conceitos relacionados a sistemas digestório e respiratório, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
254,52,2,Circulatório e excretor,"Compreender, analisar e aplicar os conceitos relacionados a circulatório e excretor, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
255,52,3,Nervoso e endócrino,"Compreender, analisar e aplicar os conceitos relacionados a nervoso e endócrino, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
256,52,4,Reprodutor e sexualidade,"Compreender, analisar e aplicar os conceitos relacionados a reprodutor e sexualidade, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
257,52,5,Homeostase,"Compreender, analisar e aplicar os conceitos relacionados a homeostase, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
258,53,1,Teorias evolutivas,"Compreender, analisar e aplicar os conceitos relacionados a teorias evolutivas, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
259,53,2,Seleção natural,"Compreender, analisar e aplicar os conceitos relacionados a seleção natural, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
260,53,3,Evidências da evolução,"Compreender, analisar e aplicar os conceitos relacionados a evidências da evolução, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
261,53,4,"Biotecnologia (transgênicos, DNA)","Compreender, analisar e aplicar os conceitos relacionados a biotecnologia (transgênicos, dna), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
262,53,5,Bioética,"Compreender, analisar e aplicar os conceitos relacionados a bioética, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
263,54,1,"Questões integradas (ecologia, genética, saúde)","Compreender, analisar e aplicar os conceitos relacionados a questões integradas (ecologia, genética, saúde), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
264,54,2,Estudos de caso e interpretação de dados,"Compreender, analisar e aplicar os conceitos relacionados a estudos de caso e interpretação de dados, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
265,54,3,Simulados e análise de erros,"Compreender, analisar e aplicar os conceitos relacionados a simulados e análise de erros, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
266,55,1,Pré-história e Antiguidade Oriental (noções),"Compreender, analisar e aplicar os conceitos relacionados a pré-história e antiguidade oriental (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
267,55,2,Grécia: política e cultura,"Compreender, analisar e aplicar os conceitos relacionados a grécia: política e cultura, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
268,55,3,Roma: república e império,"Compreender, analisar e aplicar os conceitos relacionados a roma: república e império, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
269,55,4,Feudalismo,"Compreender, analisar e aplicar os conceitos relacionados a feudalismo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
270,55,5,Igreja e cultura medieval,"Compreender, analisar e aplicar os conceitos relacionados a igreja e cultura medieval, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
271,55,6,Crises do século XIV,"Compreender, analisar e aplicar os conceitos relacionados a crises do século xiv, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
272,56,1,Renascimento e Humanismo,"Compreender, analisar e aplicar os conceitos relacionados a renascimento e humanismo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
273,56,2,Reformas Religiosas,"Compreender, analisar e aplicar os conceitos relacionados a reformas religiosas, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
274,56,3,Expansão marítima europeia,"Compreender, analisar e aplicar os conceitos relacionados a expansão marítima europeia, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
275,56,4,Colonização da América,"Compreender, analisar e aplicar os conceitos relacionados a colonização da américa, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
276,56,5,Mercantilismo e absolutismo,"Compreender, analisar e aplicar os conceitos relacionados a mercantilismo e absolutismo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
277,57,1,Iluminismo,"Compreender, analisar e aplicar os conceitos relacionados a iluminismo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
278,57,2,Revolução Industrial,"Compreender, analisar e aplicar os conceitos relacionados a revolução industrial, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
279,57,3,Revoluções Inglesas,"Compreender, analisar e aplicar os conceitos relacionados a revoluções inglesas, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
280,57,4,Revolução Francesa,"Compreender, analisar e aplicar os conceitos relacionados a revolução francesa, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
281,57,5,Independências nas Américas,"Compreender, analisar e aplicar os conceitos relacionados a independências nas américas, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
282,57,6,Imperialismo e neocolonialismo,"Compreender, analisar e aplicar os conceitos relacionados a imperialismo e neocolonialismo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
283,58,1,Brasil Colônia: economia e sociedade,"Compreender, analisar e aplicar os conceitos relacionados a brasil colônia: economia e sociedade, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
284,58,2,Escravidão e resistências,"Compreender, analisar e aplicar os conceitos relacionados a escravidão e resistências, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
285,58,3,Independência,"Compreender, analisar e aplicar os conceitos relacionados a independência, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
286,58,4,Período Regencial,"Compreender, analisar e aplicar os conceitos relacionados a período regencial, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
287,58,5,Segundo Reinado,"Compreender, analisar e aplicar os conceitos relacionados a segundo reinado, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
288,58,6,Abolição e crise do Império,"Compreender, analisar e aplicar os conceitos relacionados a abolição e crise do império, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
289,59,1,República Velha,"Compreender, analisar e aplicar os conceitos relacionados a república velha, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
290,59,2,Era Vargas,"Compreender, analisar e aplicar os conceitos relacionados a era vargas, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
291,59,3,República Populista,"Compreender, analisar e aplicar os conceitos relacionados a república populista, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
292,59,4,Ditadura Militar,"Compreender, analisar e aplicar os conceitos relacionados a ditadura militar, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
293,59,5,Redemocratização,"Compreender, analisar e aplicar os conceitos relacionados a redemocratização, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
294,59,6,Brasil contemporâneo (noções),"Compreender, analisar e aplicar os conceitos relacionados a brasil contemporâneo (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
295,60,1,1ª Guerra Mundial,"Compreender, analisar e aplicar os conceitos relacionados a 1ª guerra mundial, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
296,60,2,2ª Guerra Mundial,"Compreender, analisar e aplicar os conceitos relacionados a 2ª guerra mundial, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
297,60,3,Guerra Fria,"Compreender, analisar e aplicar os conceitos relacionados a guerra fria, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
298,60,4,Conflitos contemporâneos (noções),"Compreender, analisar e aplicar os conceitos relacionados a conflitos contemporâneos (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
299,60,5,Direitos humanos e cidadania,"Compreender, analisar e aplicar os conceitos relacionados a direitos humanos e cidadania, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
300,61,1,Cartografia: escalas e projeções,"Compreender, analisar e aplicar os conceitos relacionados a cartografia: escalas e projeções, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
301,61,2,Coordenadas geográficas,"Compreender, analisar e aplicar os conceitos relacionados a coordenadas geográficas, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
302,61,3,Relevo e geologia (noções),"Compreender, analisar e aplicar os conceitos relacionados a relevo e geologia (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
303,61,4,Clima e vegetação,"Compreender, analisar e aplicar os conceitos relacionados a clima e vegetação, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
304,61,5,Hidrografia,"Compreender, analisar e aplicar os conceitos relacionados a hidrografia, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
305,61,6,Impactos ambientais,"Compreender, analisar e aplicar os conceitos relacionados a impactos ambientais, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
306,62,1,Dinâmica populacional,"Compreender, analisar e aplicar os conceitos relacionados a dinâmica populacional, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
307,62,2,Migrações,"Compreender, analisar e aplicar os conceitos relacionados a migrações, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
308,62,3,Urbanização e problemas urbanos,"Compreender, analisar e aplicar os conceitos relacionados a urbanização e problemas urbanos, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
309,62,4,Rede urbana,"Compreender, analisar e aplicar os conceitos relacionados a rede urbana, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
310,62,5,Trabalho e renda (noções),"Compreender, analisar e aplicar os conceitos relacionados a trabalho e renda (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
311,63,1,Industrialização,"Compreender, analisar e aplicar os conceitos relacionados a industrialização, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
312,63,2,Setores da economia,"Compreender, analisar e aplicar os conceitos relacionados a setores da economia, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
313,63,3,Comércio e fluxos,"Compreender, analisar e aplicar os conceitos relacionados a comércio e fluxos, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
314,63,4,Globalização e blocos econômicos,"Compreender, analisar e aplicar os conceitos relacionados a globalização e blocos econômicos, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
315,63,5,Tecnologia e território,"Compreender, analisar e aplicar os conceitos relacionados a tecnologia e território, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
316,64,1,Formação do território brasileiro,"Compreender, analisar e aplicar os conceitos relacionados a formação do território brasileiro, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
317,64,2,Regionalizações (IBGE),"Compreender, analisar e aplicar os conceitos relacionados a regionalizações (ibge), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
318,64,3,Agropecuária,"Compreender, analisar e aplicar os conceitos relacionados a agropecuária, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
319,64,4,Indústria e serviços,"Compreender, analisar e aplicar os conceitos relacionados a indústria e serviços, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
320,64,5,Energia e infraestrutura,"Compreender, analisar e aplicar os conceitos relacionados a energia e infraestrutura, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
321,64,6,Questões ambientais,"Compreender, analisar e aplicar os conceitos relacionados a questões ambientais, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
322,65,1,"Estado, nação e fronteiras","Compreender, analisar e aplicar os conceitos relacionados a estado, nação e fronteiras, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
323,65,2,Geopolítica mundial (noções),"Compreender, analisar e aplicar os conceitos relacionados a geopolítica mundial (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
324,65,3,Conflitos e tensões,"Compreender, analisar e aplicar os conceitos relacionados a conflitos e tensões, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
325,65,4,Recursos naturais e energia,"Compreender, analisar e aplicar os conceitos relacionados a recursos naturais e energia, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
326,65,5,Mudanças climáticas e riscos,"Compreender, analisar e aplicar os conceitos relacionados a mudanças climáticas e riscos, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
327,66,1,Leitura de mapas e gráficos,"Compreender, analisar e aplicar os conceitos relacionados a leitura de mapas e gráficos, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
328,66,2,Estudos de caso do Brasil,"Compreender, analisar e aplicar os conceitos relacionados a estudos de caso do brasil, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
329,66,3,Simulados e análise de erros,"Compreender, analisar e aplicar os conceitos relacionados a simulados e análise de erros, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
330,67,1,O que é filosofia?,"Compreender, analisar e aplicar os conceitos relacionados a o que é filosofia?, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
331,67,2,Mito e razão,"Compreender, analisar e aplicar os conceitos relacionados a mito e razão, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
332,67,3,Conhecimento e verdade (noções),"Compreender, analisar e aplicar os conceitos relacionados a conhecimento e verdade (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
333,67,4,Argumentação e lógica básica,"Compreender, analisar e aplicar os conceitos relacionados a argumentação e lógica básica, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
334,68,1,Sócrates e ética,"Compreender, analisar e aplicar os conceitos relacionados a sócrates e ética, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
335,68,2,Platão,"Compreender, analisar e aplicar os conceitos relacionados a platão, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
336,68,3,Aristóteles,"Compreender, analisar e aplicar os conceitos relacionados a aristóteles, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
337,68,4,Helenismo (noções),"Compreender, analisar e aplicar os conceitos relacionados a helenismo (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
338,69,1,Racionalismo e empirismo,"Compreender, analisar e aplicar os conceitos relacionados a racionalismo e empirismo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
339,69,2,"Contratualismo (Hobbes, Locke, Rousseau)","Compreender, analisar e aplicar os conceitos relacionados a contratualismo (hobbes, locke, rousseau), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
340,69,3,Iluminismo,"Compreender, analisar e aplicar os conceitos relacionados a iluminismo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
341,69,4,Kant (noções),"Compreender, analisar e aplicar os conceitos relacionados a kant (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
342,70,1,Ética: fundamentos,"Compreender, analisar e aplicar os conceitos relacionados a ética: fundamentos, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
343,70,2,Justiça e cidadania,"Compreender, analisar e aplicar os conceitos relacionados a justiça e cidadania, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
344,70,3,Democracia e participação,"Compreender, analisar e aplicar os conceitos relacionados a democracia e participação, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
345,70,4,Direitos humanos,"Compreender, analisar e aplicar os conceitos relacionados a direitos humanos, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
346,71,1,Marx (noções),"Compreender, analisar e aplicar os conceitos relacionados a marx (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
347,71,2,Nietzsche (noções),"Compreender, analisar e aplicar os conceitos relacionados a nietzsche (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
348,71,3,Existencialismo (noções),"Compreender, analisar e aplicar os conceitos relacionados a existencialismo (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
349,71,4,Escola de Frankfurt (noções),"Compreender, analisar e aplicar os conceitos relacionados a escola de frankfurt (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
350,72,1,Debates e seminários,"Compreender, analisar e aplicar os conceitos relacionados a debates e seminários, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
351,72,2,Produção de textos argumentativos,"Compreender, analisar e aplicar os conceitos relacionados a produção de textos argumentativos, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
352,72,3,Questões ENEM e atualidades,"Compreender, analisar e aplicar os conceitos relacionados a questões enem e atualidades, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
353,73,1,Sociedade e cultura,"Compreender, analisar e aplicar os conceitos relacionados a sociedade e cultura, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
354,73,2,Socialização,"Compreender, analisar e aplicar os conceitos relacionados a socialização, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
355,73,3,Instituições sociais,"Compreender, analisar e aplicar os conceitos relacionados a instituições sociais, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
356,73,4,Desigualdades (noções),"Compreender, analisar e aplicar os conceitos relacionados a desigualdades (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
357,74,1,Cultura e diversidade,"Compreender, analisar e aplicar os conceitos relacionados a cultura e diversidade, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
358,74,2,Etnocentrismo e relativismo,"Compreender, analisar e aplicar os conceitos relacionados a etnocentrismo e relativismo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
359,74,3,Mídia e consumo,"Compreender, analisar e aplicar os conceitos relacionados a mídia e consumo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
360,74,4,Juventudes (noções),"Compreender, analisar e aplicar os conceitos relacionados a juventudes (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
361,75,1,Trabalho e capitalismo,"Compreender, analisar e aplicar os conceitos relacionados a trabalho e capitalismo, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
362,75,2,Classe social,"Compreender, analisar e aplicar os conceitos relacionados a classe social, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
363,75,3,Desigualdade e pobreza,"Compreender, analisar e aplicar os conceitos relacionados a desigualdade e pobreza, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
364,75,4,Globalização (noções),"Compreender, analisar e aplicar os conceitos relacionados a globalização (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
365,76,1,Estado e poder,"Compreender, analisar e aplicar os conceitos relacionados a estado e poder, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
366,76,2,Democracia e cidadania,"Compreender, analisar e aplicar os conceitos relacionados a democracia e cidadania, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
367,76,3,Movimentos sociais,"Compreender, analisar e aplicar os conceitos relacionados a movimentos sociais, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
368,76,4,Políticas públicas (noções),"Compreender, analisar e aplicar os conceitos relacionados a políticas públicas (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
369,77,1,Gênero e sexualidade (noções),"Compreender, analisar e aplicar os conceitos relacionados a gênero e sexualidade (noções), desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
370,77,2,Racismo e direitos,"Compreender, analisar e aplicar os conceitos relacionados a racismo e direitos, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
371,77,3,Violência e segurança,"Compreender, analisar e aplicar os conceitos relacionados a violência e segurança, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
372,77,4,Tecnologia e redes,"Compreender, analisar e aplicar os conceitos relacionados a tecnologia e redes, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
373,77,5,Sustentabilidade e sociedade,"Compreender, analisar e aplicar os conceitos relacionados a sustentabilidade e sociedade, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
374,78,1,Estudos de caso,"Compreender, analisar e aplicar os conceitos relacionados a estudos de caso, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
375,78,2,Debates e produção escrita,"Compreender, analisar e aplicar os conceitos relacionados a debates e produção escrita, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
376,78,3,Questões ENEM,"Compreender, analisar e aplicar os conceitos relacionados a questões enem, desenvolvendo interpretação, pensamento crítico e capacidade de aplicação em diferentes contextos de aprendizagem.",1
